year,month,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2016,3,58,82,26,66,1000,17,4,1016.3,-16.4,0,SW,2.8
2016,3,76,111,35,73,1200,8,3.7,1016,-16.1,0,SSW,2.2
2016,3,80,117,24,67,1100,7,0,1015.8,-14,0,E,0.6
2016,3,79,110,28,70,1200,2,2,1015.3,-12.3,0,SSW,1.7
2016,3,86,97,37,72,1300,2,1.5,1014.6,-12,0,S,1.3
2016,3,81,98,31,71,1500,2,-0.2,1014.4,-11.9,0,S,1
2016,3,83,107,24,68,1600,2,-1.9,1014.1,-11,0,E,1.1
2016,3,90,102,25,67,1900,2,-1.7,1014.1,-10.5,0,ESE,1.4
2016,3,97,112,38,67,1800,2,0.2,1014.6,-10.4,0,SSE,1.6
2016,3,101,123,52,61,1600,11,1.9,1015.1,-10,0,SE,1.4
2016,3,100,112,59,57,1400,21,3.1,1015,-10.2,0,SSW,1
2016,3,111,127,63,65,1700,24,4.6,1014.5,-10.3,0,NNE,0.9
2016,3,113,126,55,72,1700,28,6.2,1013.6,-9.7,0,ESE,1.7
2016,3,115,119,57,67,1700,44,7.4,1012.2,-11.4,0,NNW,1.1
2016,3,108,113,56,59,1500,57,8.4,1011.3,-10,0,ESE,1.9
2016,3,113,123,57,55,1400,65,8.3,1011,-9.6,0,ESE,1.5
2016,3,120,141,60,65,1500,57,8.3,1011.2,-8.3,0,SE,1.4
2016,3,111,126,58,65,1500,58,8.7,1011.3,-7.5,0,ESE,0.9
2016,3,123,129,56,74,1600,49,7.9,1011.5,-7.4,0,SSE,1.1
2016,3,129,144,51,93,1800,25,5,1012.4,-6.6,0,NE,1
2016,3,144,145,46,102,2000,11,3.6,1013.5,-6.1,0,ESE,0.3
2016,3,147,147,46,113,2200,2,2.3,1014.8,-6.1,0,NNE,1.1
2016,3,148,177,65,117,2700,2,1.7,1015.6,-6.6,0,E,0.4
2016,3,151,165,58,113,2400,2,1.4,1016,-6.2,0,SW,0.9
2016,3,141,146,45,110,2300,2,-0.2,1016.7,-7,0,ESE,0.8
2016,3,123,123,40,95,1800,2,6.2,1017.4,-12.9,0,NW,2.7
2016,3,58,64,13,51,1100,21,5.9,1018.3,-12.2,0,NW,2.4
2016,3,24,39,9,24,600,40,5.2,1018.5,-12.3,0,NW,3.3
2016,3,18,27,7,15,400,60,4.8,1019.2,-12.2,0,WNW,3.7
2016,3,13,22,7,13,400,68,4.1,1019.8,-13.7,0,WNW,4.5
2016,3,10,19,8,14,400,71,3.4,1020.6,-16.4,0,NNW,2.1
2016,3,10,13,8,19,400,68,3.3,1021.1,-16.4,0,NW,2.9
2016,3,9,19,8,20,500,69,3.9,1022.1,-17.1,0,NW,3.5
2016,3,15,22,7,15,500,77,5.3,1022.6,-17.2,0,NNW,3.9
2016,3,12,25,6,12,400,83,6.5,1022.9,-17.6,0,NNW,3
2016,3,14,26,5,11,400,87,7.7,1022.7,-17.4,0,WNW,3.9
2016,3,11,17,4,8,300,93,9.1,1022,-16.2,0,WNW,3.3
2016,3,7,19,3,7,300,96,9.9,1021,-17.3,0,N,3.4
2016,3,6,6,3,7,300,100,10.7,1020,-17.6,0,WNW,5.4
2016,3,9,13,2,6,300,103,11.6,1019,-16.9,0,WNW,5.1
2016,3,16,17,2,7,300,103,11.9,1018.5,-17.7,0,NW,4.6
2016,3,15,21,2,10,300,100,12.1,1018.2,-16.5,0,WNW,4
2016,3,11,22,3,15,400,92,11.3,1018.4,-17.2,0,NW,1.9
2016,3,20,38,6,34,400,74,9.6,1019,-15.8,0,WSW,2.2
2016,3,24,54,8,48,600,50,9.3,1019.7,-16.1,0,WSW,1.8
2016,3,37,71,12,57,600,36,8.9,1019.9,-16.4,0,WSW,2.8
2016,3,37,77,23,60,700,30,8.4,1019.9,-16,0,WSW,4.6
2016,3,58,102,29,68,800,19,8,1019.9,-15.6,0,WSW,4.2
2016,3,65,113,26,59,900,26,6.8,1020.1,-15.3,0,SSW,2.3
2016,3,75,122,36,62,1000,18,6.5,1020.3,-14.9,0,WSW,2
2016,3,89,131,35,69,1100,5,5.7,1020.3,-14.4,0,W,2.1
2016,3,91,134,33,70,1300,2,2.1,1020.1,-12.9,0,WNW,0.7
2016,3,97,131,30,70,1500,2,0.9,1020.2,-8.4,0,NE,1.6
2016,3,88,119,24,68,1800,2,-0.8,1020.5,-6.8,0,NE,1.3
2016,3,88,136,20,70,1900,2,-1.1,1020.6,-6.3,0,NE,1.2
2016,3,97,142,16,67,2000,2,-1.4,1021,-6.2,0,NE,1.2
2016,3,96,131,20,63,1900,3,0.8,1021.4,-5.5,0,ENE,1.1
2016,3,103,142,30,65,2000,8,3.8,1021.7,-5.4,0,E,1.3
2016,3,103,124,32,67,1800,18,6,1021.3,-5.7,0,ESE,1.6
2016,3,94,114,28,70,1700,27,8.7,1020.6,-6.7,0,SE,0.9
2016,3,109,121,26,80,1700,34,11.4,1019.6,-8,0,NE,1
2016,3,105,119,26,80,1700,49,13.6,1018.2,-9.6,0,S,1.8
2016,3,88,92,20,56,1100,72,14.7,1016.9,-11.7,0,SW,2.9
2016,3,78,78,11,31,700,97,15.7,1015.9,-13.7,0,SW,3.1
2016,3,NA,NA,NA,NA,NA,NA,16.3,1014.9,-15.4,0,SW,2.8
2016,3,29,53,9,23,600,103,15.1,1014.7,-14.2,0,SSW,2.3
2016,3,46,68,11,40,600,83,14.3,1014.6,-14.8,0,SW,2.6
2016,3,54,75,10,63,700,52,12.7,1014.8,-14.2,0,SSE,0.7
2016,3,63,87,17,73,1000,34,13,1015.2,-13.1,0,SSW,1.7
2016,3,61,118,22,73,900,21,13.3,1015.6,-13.7,0,SW,3.7
2016,3,71,132,33,79,1000,9,12.7,1015.9,-14.2,0,WSW,2.8
2016,3,89,145,45,80,1200,6,12.3,1015.6,-12.9,0,WSW,2.8
2016,3,111,166,63,79,1300,7,11.8,1015.3,-11.8,0,SW,4.7
2016,3,117,191,79,71,1200,15,11.4,1015,-10.8,0,WSW,3.1
2016,3,133,192,59,71,1300,10,10.7,1014.8,-10.2,0,WSW,2.5
2016,3,133,200,68,72,1200,6,10.2,1014.5,-9.5,0,SSW,2.8
2016,3,122,177,53,66,1200,11,9.2,1014.1,-8.9,0,WSW,1.4
2016,3,114,152,42,62,1100,10,6.8,1014,-8.8,0,E,0.8
2016,3,99,126,35,62,1200,13,7.3,1014.1,-8.7,0,SSE,1.1
2016,3,107,132,33,72,1300,5,6.3,1014.3,-7.7,0,SE,1
2016,3,100,125,38,74,1500,5,7.2,1014.6,-7.3,0,S,1.3
2016,3,98,141,46,73,1600,9,8.3,1014.8,-6.7,0,SW,1.6
2016,3,115,143,38,56,1200,33,9.2,1014.8,-5.9,0,S,1.5
2016,3,NA,NA,NA,NA,NA,NA,9.2,1014.5,-5.9,0,SSW,2.3
2016,3,129,150,39,55,1200,40,10.1,1014,-5.1,0,S,1.7
2016,3,NA,NA,NA,NA,NA,NA,10.6,1013.1,-5,0,S,1.6
2016,3,NA,NA,NA,NA,NA,NA,11.2,1012.2,-4.5,0,SW,2.9
2016,3,150,167,59,53,1300,53,12,1011.5,-5.1,0,WSW,3.3
2016,3,169,205,85,58,1700,62,12.6,1011,-4.5,0,WSW,2.6
2016,3,166,210,79,65,1600,61,12.6,1010.8,-4.5,0,WSW,1.7
2016,3,172,215,68,77,1700,51,11.6,1010.8,-4.2,0,SSW,0.9
2016,3,176,220,59,94,1800,28,10.6,1011.2,-3.5,0,SSE,1
2016,3,194,234,53,112,1900,6,8.2,1011.9,-2.2,0,WSW,0.7
2016,3,194,226,48,112,2000,3,6.7,1011.9,-2.7,0,SE,0.7
2016,3,NA,NA,NA,NA,NA,NA,5.5,1012.2,-2.6,0,NE,0.4
2016,3,200,218,42,115,2600,2,5.1,1012.3,-2.3,0,S,0.3
2016,3,219,259,47,107,2300,2,7.4,1012.3,-1.6,0,WSW,1.6
2016,3,231,263,39,95,2200,2,8.4,1012.4,-0.6,0,WSW,2.1
2016,3,229,258,33,93,2400,2,5.9,1012.4,-1.3,0,SE,0.9
2016,3,222,243,27,84,2000,2,3.8,1012.2,-2.4,0,ENE,0.8
2016,3,195,195,18,73,1700,2,2.8,1012.2,-2.3,0,NE,1.2
2016,3,186,186,12,70,1600,2,1.4,1012.5,-2.9,0,ESE,1.2
2016,3,200,200,19,89,2400,2,1.3,1013.2,-3,0,E,0.4
2016,3,210,226,24,93,2800,2,1.3,1013.6,-2.6,0,E,1
2016,3,220,269,30,102,2900,2,4,1014.3,-0.6,0,NE,1
2016,3,NA,NA,NA,NA,NA,NA,6,1014.5,0.3,0,ENE,1.4
2016,3,211,242,39,94,2300,5,8.3,1014.2,1,0,NNE,1.5
2016,3,226,229,47,88,1900,19,10.6,1013.5,0.9,0,N,0.9
2016,3,244,258,48,111,2200,24,12.5,1012.8,0.9,0,SSE,1.2
2016,3,278,311,55,139,2500,33,14.2,1011.8,0.1,0,SSW,2.2
2016,3,267,287,57,93,2000,89,15.2,1010.8,-0.2,0,SW,2.1
2016,3,238,238,53,43,1600,158,16.3,1010.3,0.4,0,SW,2.3
2016,3,261,265,60,40,1800,172,16.2,1010.2,-0.1,0,SSW,2.8
2016,3,260,260,57,40,1800,182,15.9,1010.2,0.4,0,SSW,2.1
2016,3,261,261,61,47,1800,174,15.4,1010.3,-0.4,0,S,1.8
2016,3,275,275,67,60,1900,137,14.5,1010.4,0.3,0,S,1.1
2016,3,306,306,53,76,2300,94,12.4,1010.7,0.5,0,SSE,0.6
2016,3,329,329,46,98,2500,56,9.7,1011,0.8,0,ESE,0.9
2016,3,327,327,48,133,2500,25,9.5,1011.1,0.9,0,SSE,1.4
2016,3,323,323,37,153,2600,2,12,1011.4,1,0,S,1.2
2016,3,284,284,34,71,1700,65,11.3,1011.3,1,0,S,1.7
2016,3,253,253,31,53,1500,74,10.8,1010.9,1.1,0,SE,1.3
2016,3,230,230,27,55,1400,67,7.6,1010.3,1,0,E,1.1
2016,3,233,233,19,79,1600,28,6.7,1009.8,1.2,0,ENE,1.2
2016,3,226,226,15,80,1600,17,5.8,1009.2,1.1,0,E,0.8
2016,3,215,215,15,82,1600,13,6.4,1009.1,0.7,0,SSE,1.4
2016,3,216,216,13,93,2200,3,4.3,1009.2,0.1,0,ENE,0.9
2016,3,220,220,13,97,2700,2,3.6,1009.6,0.8,0,NE,1.1
2016,3,232,232,17,97,2900,2,5.8,1009.8,0.9,0,ENE,0.9
2016,3,249,249,30,105,2700,2,8.4,1010,1.3,0,ENE,1
2016,3,258,258,41,114,2600,6,10.2,1009.8,1,0,ESE,1.2
2016,3,280,280,50,118,2500,17,12.2,1009.1,1.8,0,ENE,0.8
2016,3,297,297,49,128,2500,26,13.7,1008.5,2,0,SSE,1.4
2016,3,315,315,49,134,2500,36,14.7,1007.6,1.9,0,ESE,1.9
2016,3,309,309,52,93,2000,88,16.1,1006.1,2.1,0,SSW,2.3
2016,3,NA,NA,45,56,1700,134,16.8,1005.4,2,0,SSW,1.8
2016,3,NA,364,45,53,1600,150,17,1004.7,1.8,0,SSW,1.9
2016,3,281,313,46,60,1700,151,16.8,1004.4,2,0,SSW,1.5
2016,3,284,304,48,60,2100,157,16,1004.5,2,0,S,0.6
2016,3,295,295,39,67,2200,127,13.1,1005.1,2.6,0,W,0.4
2016,3,320,320,28,102,2500,60,11.4,1005.5,2.7,0,E,0.6
2016,3,336,336,23,117,2700,24,10.2,1005.7,3,0,ENE,0.4
2016,3,333,364,21,151,3700,2,9.1,1005.6,2.9,0,E,0.8
2016,3,321,321,19,156,3900,2,8.5,1005.8,3.7,0,SW,0.1
2016,3,324,324,17,154,3900,2,7.5,1006.1,3.2,0,ENE,0.4
2016,3,345,345,24,158,3400,2,7.3,1006.1,2.6,0,E,1.2
2016,3,366,366,24,149,2900,2,6.7,1005.8,2.2,0,E,0.5
2016,3,368,368,23,136,2800,2,6.6,1005.8,2.5,0,E,1.5
2016,3,351,351,24,122,2400,2,5.7,1005.7,2,0,SE,0.7
2016,3,349,349,22,127,2500,2,4.6,1005.9,1.6,0,ESE,0.9
2016,3,335,335,20,121,2500,2,5.4,1006.6,1.5,0,ENE,0.7
2016,3,334,334,19,112,2500,2,7.7,1007,1.7,0,N,1.1
2016,3,346,346,29,109,2600,2,9.4,1007.6,1.8,0,N,1.9
2016,3,332,332,40,94,2300,28,11.9,1008.2,1.8,0,ENE,1.2
2016,3,316,316,42,80,2000,63,14.6,1008.6,1.5,0,NE,1.5
2016,3,199,199,20,46,1300,97,17.6,1008.5,-1.6,0,NNE,2.4
2016,3,135,135,13,34,1000,112,19.2,1008.4,-5.7,0,ENE,2.8
2016,3,114,114,10,28,800,128,20.3,1007.7,-7.2,0,ENE,2.5
2016,3,105,111,8,25,700,137,21,1007,-8.5,0,ENE,3.2
2016,3,78,88,6,19,600,140,21.6,1006.9,-8,0,ENE,2.6
2016,3,68,78,5,20,500,137,21.2,1007.1,-8.4,0,E,3.5
2016,3,55,74,4,24,500,126,20.6,1007.2,-8.8,0,ENE,2.4
2016,3,51,83,4,34,500,105,19.4,1007.8,-7.9,0,ENE,1.2
2016,3,47,66,3,36,500,88,16.8,1009,-7.7,0,ENE,1.4
2016,3,34,58,3,55,700,44,16.2,1010,-8.2,0,NE,1.9
2016,3,29,29,2,42,500,54,15.6,1011,-8.7,0,ENE,2.1
2016,3,14,25,2,31,400,71,15.4,1011.9,-8.8,0,ENE,3.3
2016,3,10,28,3,33,300,64,14.2,1012.6,-7.3,0,ENE,2.5
2016,3,10,28,2,26,300,68,12.8,1013.8,-6.8,0,ENE,1.9
2016,3,25,54,4,32,600,64,11.5,1014.9,-2,0,ENE,1.5
2016,3,149,189,33,54,1700,65,9.7,1015.5,-1.1,0,ENE,1.2
2016,3,179,180,39,44,2000,83,8.3,1015.9,-1,0,ENE,0.4
2016,3,152,152,37,38,1900,78,9.5,1016.5,-1.9,0,ESE,1.8
2016,3,118,128,36,34,1700,74,9.6,1017.1,-3.4,0,SSE,1.5
2016,3,98,113,29,32,1300,60,8.9,1018,-3.3,0,S,2
2016,3,61,99,18,30,800,54,8.2,1019,-4,0,SSE,1.2
2016,3,53,92,15,35,600,46,8.9,1019.7,-3.7,0,S,1.6
2016,3,45,98,14,33,600,48,10.4,1020.3,-4.1,0,SSE,1.9
2016,3,49,101,13,34,700,49,11.4,1020.3,-3.9,0,WSW,1.7
2016,3,52,105,17,32,800,56,12.4,1020,-3.9,0,S,2
2016,3,48,99,16,30,800,65,12.9,1019.3,-5.2,0,SSW,2.5
2016,3,45,84,13,24,700,78,13.3,1018.4,-5.3,0,SSE,2.4
2016,3,41,87,12,21,600,83,14.5,1017.6,-4.8,0,SSE,2.1
2016,3,43,89,12,25,600,82,14.4,1016.9,-5.4,0,S,2.5
2016,3,44,96,12,25,600,84,14.2,1016.8,-5.1,0,SSW,2.7
2016,3,38,104,10,29,600,82,14,1016.8,-4.7,0,S,2.6
2016,3,50,119,10,37,800,73,13.6,1017.1,-4.1,0,SSE,0.9
2016,3,66,141,15,45,1200,57,12.9,1018,-4.3,0,SSE,2.2
2016,3,66,121,16,44,1400,47,11.4,1018.8,-3.9,0,SSW,3.1
2016,3,62,111,13,48,1400,37,10.2,1019.7,-4.2,0,SSW,2.3
2016,3,43,70,11,43,800,44,9.8,1020.2,-4.6,0,SW,2.2
2016,3,46,82,11,48,700,32,9.2,1020.6,-5.9,0,SW,1.8
2016,3,45,80,10,53,800,25,8.6,1020.8,-4.9,0,NW,0.7
2016,3,46,78,9,67,700,7,6.9,1021.1,-4.5,0,ESE,1.3
2016,3,55,85,8,65,800,5,7.1,1021.1,-3.5,0,SE,1.5
2016,3,57,91,9,68,1000,2,5.5,1021.5,-3.3,0,E,1
2016,3,57,90,11,66,1000,2,4.8,1022,-3.2,0,E,1.1
2016,3,60,81,9,55,900,6,4,1022.5,-3.3,0,ENE,0.6
2016,3,64,82,8,62,1000,2,3.7,1022.8,-2.7,0,NE,1.4
2016,3,65,94,10,64,1200,2,3,1023.1,-2.3,0,SW,0.2
2016,3,78,120,17,68,1400,2,6.5,1023.6,-2.2,0,ENE,1.3
2016,3,87,146,21,75,1600,5,9,1024,-2,0,ENE,1.4
2016,3,85,136,18,78,1500,14,11.5,1024,-3.1,0,SW,0.9
2016,3,87,119,15,70,1300,35,13.9,1023.3,-3,0,NNE,1.4
2016,3,64,70,9,44,900,71,15.8,1022.5,-5.3,0,NE,1.3
2016,3,56,58,7,45,800,79,17,1021.5,-8.3,0,NE,1.7
2016,3,47,47,5,36,700,92,17.7,1020.5,-8.5,0,ESE,1.7
2016,3,35,37,5,31,600,99,18,1019.9,-7.5,0,S,1.7
2016,3,46,55,5,38,700,96,18.4,1019.3,-7.9,0,SSW,2.6
2016,3,47,77,7,46,700,90,18.3,1019,-8,0,SSW,2
2016,3,53,78,7,49,700,85,17.1,1019.3,-7.4,0,SSW,2.5
2016,3,63,90,8,57,800,74,15.8,1019.9,-7.2,0,SSW,1.4
2016,3,74,119,9,81,900,40,15.1,1020.4,-7.1,0,SSW,1.6
2016,3,88,154,13,82,1000,39,14.4,1020.9,-5.4,0,SW,2.7
2016,3,102,156,18,73,1000,48,13.7,1021.2,-5,0,SW,2.3
2016,3,108,153,21,78,1000,37,12.2,1021.1,-4.5,0,SW,1.1
2016,3,112,163,19,94,1100,12,10.2,1020.8,-3.9,0,W,0.6
2016,3,119,164,18,99,1200,2,8.3,1020.5,-3.6,0,WSW,0.3
2016,3,124,162,15,92,1200,2,6.5,1020.3,-3.2,0,E,0.8
2016,3,125,160,17,85,1100,2,5.3,1020,-3.3,0,E,0.9
2016,3,119,160,15,83,1100,2,4.7,1019.7,-2.6,0,NE,0.6
2016,3,127,177,13,83,1300,2,3.6,1019.8,-2.6,0,E,0.8
2016,3,138,219,13,88,1600,2,2.6,1020.3,-2.7,0,ENE,1.2
2016,3,138,197,11,83,2100,2,3.2,1020.9,-2.5,0,NE,1.1
2016,3,130,179,21,102,2100,2,7.6,1021,-2.4,0,ENE,0.9
2016,3,148,210,26,114,2000,7,10,1021.1,-2.7,0,NE,1
2016,3,147,184,26,104,1700,24,12.9,1020.7,-3.4,0,NNE,0.8
2016,3,162,201,26,131,1900,23,14.4,1019.7,-2.5,0,SSW,1.6
2016,3,159,203,25,108,1500,49,16.8,1018.5,-3.4,0,SW,2.8
2016,3,118,160,21,45,1000,120,17.9,1017.5,-3.6,0,SW,3.1
2016,3,113,158,25,45,1100,121,18.4,1016.4,-2.6,0,SW,3.4
2016,3,113,171,32,44,1100,127,18.3,1015.5,-2.6,0,SW,3.8
2016,3,117,182,36,47,1000,136,18.6,1014.8,-2.4,0,SSW,4.1
2016,3,126,182,36,47,1000,144,18.4,1014.2,-2,0,SW,3.3
2016,3,120,174,33,48,1000,135,17.7,1014.4,-2.1,0,SW,3.1
2016,3,123,173,30,62,1000,107,16.8,1014.7,-1.8,0,SSW,1.1
2016,3,135,188,28,76,1100,78,15.5,1014.8,-1.1,0,SSW,0.9
2016,3,144,197,27,94,1200,45,13.1,1014.8,-0.6,0,SSE,0.5
2016,3,151,193,33,84,1200,51,12.8,1014.8,0.2,0,E,0.3
2016,3,157,186,33,93,1300,32,12.4,1014.5,0.5,0,E,1.1
2016,3,158,183,36,89,1300,30,12.2,1014.1,0.9,0,ESE,1
2016,3,168,193,37,105,1400,12,12.1,1014.3,1.4,0,E,0.9
2016,3,168,204,31,116,1500,2,11,1014.2,1,0,E,0.8
2016,3,179,190,26,115,1600,2,10.8,1014.3,1.9,0,ENE,1.2
2016,3,182,200,28,127,1800,2,10.9,1014.8,0.9,0,NE,0.9
2016,3,189,237,29,143,2000,2,11,1015.4,-0.2,0,NE,1.6
2016,3,194,246,29,132,1800,2,9.5,1016.4,-0.4,0,ENE,0.8
2016,3,178,218,31,116,1600,2,10.3,1017.6,-0.5,0,ENE,1.4
2016,3,131,230,52,93,2100,12,12.1,1018.6,-1.8,0,E,1.8
2016,3,117,267,58,81,2300,22,12.9,1019.3,-2.6,0,ESE,1.9
2016,3,119,260,58,71,2400,31,13.6,1019.7,-2.4,0,SSE,1.4
2016,3,97,219,47,55,2100,47,14,1019.5,-2.5,0,SSW,1.9
2016,3,84,194,39,48,1800,56,14.5,1019.2,-2.5,0,S,1.4
2016,3,90,210,35,58,1800,48,14.7,1018.8,-2.3,0,SW,2.2
2016,3,79,192,30,52,1600,54,14.8,1018.1,-1.8,0,SW,2
2016,3,77,189,27,49,1400,61,14.6,1017.7,-1.9,0,SW,2.8
2016,3,69,164,24,45,1200,62,14.6,1017.3,-1.9,0,SW,3.4
2016,3,58,138,20,41,1100,60,14.1,1017.4,-2.4,0,SW,3.5
2016,3,52,142,15,41,900,56,13.7,1017.5,-2.3,0,SW,2.8
2016,3,54,159,15,50,900,43,13.2,1018.4,-2.3,0,SW,4.1
2016,3,58,149,13,56,1000,33,12.7,1019.5,-2,0,SW,3.2
2016,3,60,158,14,65,1000,23,12.1,1020.7,-1.8,0,SE,1.6
2016,3,83,177,17,76,1200,8,10.2,1022,-1.2,0,SE,2.4
2016,3,80,181,17,75,1100,4,9.2,1023.1,-1.3,0,E,1.6
2016,3,76,160,17,72,1000,4,7.8,1024,-0.9,0,E,1.4
2016,3,87,157,17,76,1500,2,7.3,1024.8,-0.7,0,ENE,2
2016,3,66,97,14,69,1300,5,5.5,1025.5,-0.8,0,E,1.1
2016,3,42,72,11,48,600,30,4.9,1025.8,-2.9,0,E,0.9
2016,3,31,50,8,50,600,21,4.9,1026.3,-6.1,0,ESE,1
2016,3,12,12,3,20,300,53,6.3,1027.1,-10.5,0,NE,2.1
2016,3,15,18,2,19,300,59,6,1027.7,-11.6,0,ENE,2.4
2016,3,9,20,2,21,300,58,6.4,1028.2,-12.2,0,NE,3.2
2016,3,6,34,2,21,300,60,8.2,1029,-12.9,0,NE,3.1
2016,3,8,27,2,15,300,70,9.1,1029.4,-13.4,0,ENE,3.7
2016,3,3,21,2,11,300,78,10,1029.4,-13.3,0,NNE,2.2
2016,3,5,15,2,9,300,83,11.1,1028.8,-13.1,0,NNE,1.7
2016,3,10,10,2,9,300,87,11.8,1028.1,-12.5,0,NNW,2.3
2016,3,3,70,2,7,200,92,12.7,1027.2,-13.3,0,NNE,1.9
2016,3,3,20,2,7,200,94,13.2,1026.2,-15.7,0,NE,3.1
2016,3,14,21,2,8,200,96,13.3,1025.7,-15.6,0,ENE,3.1
2016,3,4,29,2,8,200,96,13.9,1025.1,-15.1,0,ENE,3.2
2016,3,15,20,2,9,200,96,13.6,1025.2,-16.4,0,NE,2.4
2016,3,NA,NA,NA,NA,NA,NA,12.3,1025.6,-16.4,0,ENE,2.7
2016,3,8,22,2,21,300,76,10.8,1026.4,-16.6,0,ENE,2.3
2016,3,7,27,2,24,300,70,9.6,1027.6,-16.7,0,E,1.6
2016,3,10,28,2,26,300,64,7.6,1028.6,-14,0,ENE,1.2
2016,3,4,20,2,19,300,73,8.1,1029.3,-14.9,0,ENE,2.3
2016,3,13,21,2,21,300,67,8.3,1029.8,-14.7,0,ENE,3
2016,3,13,29,2,20,300,64,7.7,1030,-14.5,0,NE,2.2
2016,3,24,24,2,22,300,61,6.1,1030.1,-14.1,0,E,1
2016,3,3,32,2,30,300,47,5.5,1030.2,-13.5,0,NE,1.3
2016,3,NA,NA,2,33,300,41,5.7,1029.9,-13.9,0,NNE,0.5
2016,3,22,22,2,36,300,39,4.7,1029.5,-12.7,0,NNW,1.1
2016,3,5,8,2,42,300,33,2,1029.4,-11.2,0,SE,1.3
2016,3,7,13,2,31,400,49,0.8,1029.7,-11.6,0,NE,0
2016,3,14,15,2,34,400,46,2.1,1030.1,-10.1,0,ESE,0.8
2016,3,5,12,2,35,400,47,7.7,1030.2,-13.3,0,NNW,1.6
2016,3,11,20,2,28,400,57,9.5,1030.2,-14.4,0,NNE,2.1
2016,3,9,12,2,16,300,76,9.8,1029.8,-14.2,0,NNW,2.5
2016,3,3,9,2,12,300,83,10.3,1029,-15.3,0,NNW,3
2016,3,13,13,2,10,300,89,11.4,1027.8,-15.2,0,NNE,2.7
2016,3,15,16,2,10,300,92,12,1026.8,-15.6,0,NW,1.7
2016,3,10,15,3,11,300,94,13.1,1025.6,-14.8,0,NE,2.6
2016,3,13,14,2,10,300,98,13.7,1024.6,-15.3,0,NW,2.2
2016,3,16,23,3,11,300,98,13.8,1024,-15.2,0,NE,2.3
2016,3,11,22,3,11,300,99,13.6,1023.7,-15.3,0,SSW,1.5
2016,3,12,23,3,16,400,93,12.4,1024,-14.4,0,E,2.2
2016,3,3,24,3,24,400,81,9.9,1024.5,-12.7,0,ESE,1.3
2016,3,20,54,3,41,500,61,9.6,1025.4,-13.6,0,S,1.1
2016,3,47,79,6,77,700,18,10.7,1025.7,-14.2,0,SSW,1.8
2016,3,51,74,7,86,700,6,9.8,1025.9,-12.8,0,W,2.1
2016,3,26,35,3,45,500,42,9.9,1026.1,-13.4,0,N,2.3
2016,3,8,16,2,30,400,55,8.2,1026.2,-12.9,0,NE,1.6
2016,3,8,16,2,33,400,49,7.4,1026.1,-12.4,0,NE,1.2
2016,3,12,18,2,27,400,53,6.6,1025.8,-11.6,0,NE,1.6
2016,3,12,12,2,23,300,59,5,1025.7,-10.8,0,NNE,0.7
2016,3,10,14,2,29,300,47,2.6,1025.7,-10,0,E,0.5
2016,3,23,56,7,63,600,7,1.3,1025.6,-8.8,0,ENE,0.8
2016,3,42,112,8,65,1100,2,0.5,1025.7,-7.5,0,NE,0.2
2016,3,17,20,5,54,600,13,1.9,1026,-5.5,0,E,0.9
2016,3,6,16,3,40,500,35,6.9,1026.5,-10.4,0,NNE,1.8
2016,3,10,24,2,33,400,45,8.4,1026.7,-11,0,NNE,2.2
2016,3,14,27,3,24,400,60,10.4,1026.5,-11,0,N,2.1
2016,3,13,18,5,14,400,80,11.7,1025.9,-11.2,0,E,2.1
2016,3,4,19,4,10,300,90,12.3,1025.2,-12.1,0,N,1.9
2016,3,11,13,3,8,300,98,12.7,1024.3,-12.5,0,N,2.3
2016,3,9,15,3,7,300,103,12.9,1023.2,-12.4,0,E,2.5
2016,3,8,16,2,7,300,107,13.8,1022.2,-12.4,0,WNW,2.5
2016,3,12,20,2,8,300,105,14.1,1021.5,-12.2,0,S,1.3
2016,3,3,20,2,8,300,102,14.2,1021,-13,0,E,1.6
2016,3,3,16,2,10,300,98,13.3,1020.9,-12.8,0,ESE,1.8
2016,3,15,24,3,18,300,88,10.7,1021.2,-12,0,SE,0.7
2016,3,28,62,4,52,500,48,11.8,1022.1,-12.5,0,SW,2.4
2016,3,27,71,4,79,600,15,10.1,1022.6,-11.9,0,SSW,1.1
2016,3,52,73,6,67,600,24,11,1022.7,-12.5,0,WSW,2.6
2016,3,54,80,8,79,700,8,9.6,1022.6,-11.1,0,W,1.6
2016,3,20,77,7,83,700,2,8.2,1022.6,-9.7,0,WNW,1.1
2016,3,29,29,4,52,500,27,9.8,1022.6,-10.4,0,WNW,2.2
2016,3,5,6,2,20,300,64,9.8,1022.4,-10.4,0,NW,2.4
2016,3,10,10,2,19,200,64,9.3,1022.2,-10.3,0,NW,2.2
2016,3,8,11,2,18,200,65,8.9,1021.8,-10.1,0,NW,1.9
2016,3,9,9,2,13,200,71,8.9,1021.9,-10.1,0,NW,2.2
2016,3,6,13,3,16,300,66,8.6,1021.9,-9.9,0,WNW,2.3
2016,3,8,18,3,23,400,56,9.3,1022.5,-9.8,0,NW,2.5
2016,3,9,22,3,23,400,57,10.7,1022.6,-9.6,0,NW,2.8
2016,3,7,34,4,17,400,66,12.2,1022.7,-9.5,0,NW,3.1
2016,3,9,39,4,12,300,73,13.4,1022.5,-9.8,0,NNW,3.6
